model,instruction_prompt,text_id,text,Gender,Ethnicity,Age,Education,Sexual Orientation,Is Transgender,Political Affiliation,Is Parent,Technology Impact,Toxicity Problem,Religion Important,Seen Toxicity,Has Been Targeted,annotation
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"The others are pretty bad though.. i remember whispering ""what the fuck"" the first time i saw the Dragon ball live action as a kid","The others are pretty bad though.. i remember whispering ""what the fuck"" the first time i saw the Dragon ball live action as a kid",Unknown,White,6) 65 or older,7) Professional degree,Bisexual,Yes,Independent,No,3) Neutral,2) Rarely,4) Very,True,False,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,I'm a queer female-bodied person and I love this sub. Wouldn't change a damn thing about it.,I'm a queer female-bodied person and I love this sub. Wouldn't change a damn thing about it.,Male,Asian,5) 55 - 64,6) Master's degree,Homosexual,No,Conservative,Prefer not to say,1) Very negative,5) Very Frequently,2) Not very,True,False,5
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,I'm a queer female-bodied person and I love this sub. Wouldn't change a damn thing about it.,I'm a queer female-bodied person and I love this sub. Wouldn't change a damn thing about it.,Unknown,Other,5) 55 - 64,Prefer not to say,Bisexual,No,Liberal,No,2) Somewhat negative,4) Frequently,2) Not very,False,False,5
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,I'm a queer female-bodied person and I love this sub. Wouldn't change a damn thing about it.,I'm a queer female-bodied person and I love this sub. Wouldn't change a damn thing about it.,Female,Other,6) 65 or older,"3) College, no degree",Bisexual,Yes,Conservative,Yes,1) Very negative,4) Frequently,4) Very,True,True,5
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,I'm a queer female-bodied person and I love this sub. Wouldn't change a damn thing about it.,I'm a queer female-bodied person and I love this sub. Wouldn't change a damn thing about it.,Female,Unknown,1) 18 - 24,Prefer not to say,Heterosexual,No,Other,Prefer not to say,3) Neutral,3) Occasionally,Prefer not to say,True,True,5
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,I'm a queer female-bodied person and I love this sub. Wouldn't change a damn thing about it.,I'm a queer female-bodied person and I love this sub. Wouldn't change a damn thing about it.,Nonbinary,Other,6) 65 or older,8) Doctoral degree,Homosexual,No,Independent,Prefer not to say,1) Very negative,2) Rarely,2) Not very,True,False,5
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,I'm a queer female-bodied person and I love this sub. Wouldn't change a damn thing about it.,I'm a queer female-bodied person and I love this sub. Wouldn't change a damn thing about it.,Unknown,Unknown,4) 45 - 54,6) Master's degree,Bisexual,No,Conservative,No,1) Very negative,1) Never,1) No,True,False,5
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Literally my first reaction when I saw this was news...who the hell are they?,Literally my first reaction when I saw this was news...who the hell are they?,Female,Other,3) 35 - 44,5) Bachelor's degree,Other,Prefer not to say,Independent,Yes,3) Neutral,2) Rarely,Prefer not to say,True,False,5
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Literally my first reaction when I saw this was news...who the hell are they?,Literally my first reaction when I saw this was news...who the hell are they?,Male,Multiracial,5) 55 - 64,7) Professional degree,Other,Prefer not to say,Independent,No,2) Somewhat negative,2) Rarely,3) Somewhat,True,False,5
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Literally my first reaction when I saw this was news...who the hell are they?,Literally my first reaction when I saw this was news...who the hell are they?,Unknown,Other,Prefer not to say,4) Associate degree,Heterosexual,No,Independent,No,1) Very negative,1) Never,1) No,False,False,5
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Literally my first reaction when I saw this was news...who the hell are they?,Literally my first reaction when I saw this was news...who the hell are they?,Female,Multiracial,2) 25 - 34,4) Associate degree,Homosexual,No,Conservative,No,2) Somewhat negative,3) Occasionally,1) No,False,False,5
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Literally my first reaction when I saw this was news...who the hell are they?,Literally my first reaction when I saw this was news...who the hell are they?,Unknown,White,5) 55 - 64,Other,Heterosexual,No,Other,No,4) Somewhat positive,4) Frequently,2) Not very,False,False,5
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Literally my first reaction when I saw this was news...who the hell are they?,Literally my first reaction when I saw this was news...who the hell are they?,Male,Other,3) 35 - 44,6) Master's degree,Prefer not to say,No,Prefer not to say,No,1) Very negative,3) Occasionally,Prefer not to say,True,False,5
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"Please, dont call him humanitarian, please!!! A rapist","Please, dont call him humanitarian, please!!! A rapist",Unknown,Multiracial,Prefer not to say,"3) College, no degree",Heterosexual,Yes,Other,No,2) Somewhat negative,1) Never,Prefer not to say,False,True,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"Please, dont call him humanitarian, please!!! A rapist","Please, dont call him humanitarian, please!!! A rapist",Unknown,Hispanic,5) 55 - 64,7) Professional degree,Homosexual,Yes,Prefer not to say,Prefer not to say,2) Somewhat negative,3) Occasionally,3) Somewhat,True,False,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"Please, dont call him humanitarian, please!!! A rapist","Please, dont call him humanitarian, please!!! A rapist",Female,Hispanic,Under 18,7) Professional degree,Homosexual,No,Prefer not to say,Yes,1) Very negative,1) Never,Prefer not to say,True,False,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"Please, dont call him humanitarian, please!!! A rapist","Please, dont call him humanitarian, please!!! A rapist",Male,Other,3) 35 - 44,Prefer not to say,Heterosexual,No,Independent,Prefer not to say,2) Somewhat negative,4) Frequently,2) Not very,False,True,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"Please, dont call him humanitarian, please!!! A rapist","Please, dont call him humanitarian, please!!! A rapist",Unknown,White,4) 45 - 54,7) Professional degree,Heterosexual,Yes,Liberal,Prefer not to say,4) Somewhat positive,3) Occasionally,2) Not very,True,False,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"Please, dont call him humanitarian, please!!! A rapist","Please, dont call him humanitarian, please!!! A rapist",Male,Black,Prefer not to say,8) Doctoral degree,Bisexual,Prefer not to say,Prefer not to say,No,3) Neutral,1) Never,3) Somewhat,True,True,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,#NowPlaying Love Gun (FRA-2017) Tess,#NowPlaying Love Gun (FRA-2017) Tess,Nonbinary,Hispanic,2) 25 - 34,2) High School graduate,Prefer not to say,No,Other,Prefer not to say,1) Very negative,3) Occasionally,3) Somewhat,False,True,5
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,#NowPlaying Love Gun (FRA-2017) Tess,#NowPlaying Love Gun (FRA-2017) Tess,Nonbinary,Asian,5) 55 - 64,8) Doctoral degree,Prefer not to say,Prefer not to say,Independent,Prefer not to say,4) Somewhat positive,2) Rarely,2) Not very,True,False,5
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,#NowPlaying Love Gun (FRA-2017) Tess,#NowPlaying Love Gun (FRA-2017) Tess,Unknown,Hispanic,2) 25 - 34,6) Master's degree,Bisexual,Yes,Independent,No,2) Somewhat negative,5) Very Frequently,1) No,False,False,5
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,#NowPlaying Love Gun (FRA-2017) Tess,#NowPlaying Love Gun (FRA-2017) Tess,Female,White,3) 35 - 44,Prefer not to say,Bisexual,Prefer not to say,Conservative,Yes,3) Neutral,3) Occasionally,3) Somewhat,False,True,5
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,#NowPlaying Love Gun (FRA-2017) Tess,#NowPlaying Love Gun (FRA-2017) Tess,Male,Other,5) 55 - 64,6) Master's degree,Homosexual,No,Other,Prefer not to say,5) Very positive,5) Very Frequently,2) Not very,False,False,5
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,#NowPlaying Love Gun (FRA-2017) Tess,#NowPlaying Love Gun (FRA-2017) Tess,Nonbinary,Unknown,Under 18,Other,Other,Prefer not to say,Liberal,No,5) Very positive,4) Frequently,Prefer not to say,False,True,5
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Came across your stream a while ago. And was like holy fuck this dudes cracked. Then you blew up. And that’s great.,Came across your stream a while ago. And was like holy fuck this dudes cracked. Then you blew up. And that’s great.,Unknown,White,3) 35 - 44,Prefer not to say,Homosexual,Yes,Conservative,Yes,1) Very negative,5) Very Frequently,2) Not very,True,True,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Came across your stream a while ago. And was like holy fuck this dudes cracked. Then you blew up. And that’s great.,Came across your stream a while ago. And was like holy fuck this dudes cracked. Then you blew up. And that’s great.,Nonbinary,Hispanic,1) 18 - 24,6) Master's degree,Homosexual,Yes,Prefer not to say,Yes,4) Somewhat positive,5) Very Frequently,4) Very,True,True,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Came across your stream a while ago. And was like holy fuck this dudes cracked. Then you blew up. And that’s great.,Came across your stream a while ago. And was like holy fuck this dudes cracked. Then you blew up. And that’s great.,Male,Other,3) 35 - 44,1) No high school,Bisexual,Yes,Conservative,Prefer not to say,5) Very positive,2) Rarely,1) No,True,True,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Came across your stream a while ago. And was like holy fuck this dudes cracked. Then you blew up. And that’s great.,Came across your stream a while ago. And was like holy fuck this dudes cracked. Then you blew up. And that’s great.,Unknown,Asian,5) 55 - 64,4) Associate degree,Bisexual,Yes,Independent,Prefer not to say,3) Neutral,4) Frequently,3) Somewhat,False,False,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Came across your stream a while ago. And was like holy fuck this dudes cracked. Then you blew up. And that’s great.,Came across your stream a while ago. And was like holy fuck this dudes cracked. Then you blew up. And that’s great.,Nonbinary,Multiracial,6) 65 or older,Other,Homosexual,No,Prefer not to say,Yes,3) Neutral,1) Never,3) Somewhat,False,True,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Came across your stream a while ago. And was like holy fuck this dudes cracked. Then you blew up. And that’s great.,Came across your stream a while ago. And was like holy fuck this dudes cracked. Then you blew up. And that’s great.,Female,Asian,5) 55 - 64,"3) College, no degree",Homosexual,Yes,Other,Yes,1) Very negative,2) Rarely,2) Not very,False,False,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"I'm gonna get a little ""don't do shit"" now. Hee.","I'm gonna get a little ""don't do shit"" now. Hee.",Nonbinary,Black,2) 25 - 34,1) No high school,Prefer not to say,Prefer not to say,Conservative,Yes,4) Somewhat positive,2) Rarely,4) Very,False,False,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"I'm gonna get a little ""don't do shit"" now. Hee.","I'm gonna get a little ""don't do shit"" now. Hee.",Nonbinary,Black,2) 25 - 34,6) Master's degree,Heterosexual,Yes,Independent,No,3) Neutral,3) Occasionally,1) No,True,False,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"I'm gonna get a little ""don't do shit"" now. Hee.","I'm gonna get a little ""don't do shit"" now. Hee.",Female,Asian,5) 55 - 64,4) Associate degree,Bisexual,Yes,Conservative,Yes,5) Very positive,2) Rarely,1) No,True,True,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"I'm gonna get a little ""don't do shit"" now. Hee.","I'm gonna get a little ""don't do shit"" now. Hee.",Male,White,6) 65 or older,"3) College, no degree",Heterosexual,No,Other,Prefer not to say,3) Neutral,5) Very Frequently,2) Not very,False,True,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"I'm gonna get a little ""don't do shit"" now. Hee.","I'm gonna get a little ""don't do shit"" now. Hee.",Nonbinary,Other,2) 25 - 34,4) Associate degree,Other,Yes,Independent,Prefer not to say,2) Somewhat negative,2) Rarely,3) Somewhat,True,False,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"I'm gonna get a little ""don't do shit"" now. Hee.","I'm gonna get a little ""don't do shit"" now. Hee.",Male,Unknown,4) 45 - 54,"3) College, no degree",Homosexual,Prefer not to say,Conservative,No,2) Somewhat negative,5) Very Frequently,4) Very,False,True,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"Off to call on a best friend in Frankfurt. We helped each other out big time during Erasmus, and still do. I ended my year earlier than hoped to vote against this shitshow. What an appalling shame. The friendships I made across the EU can be sure to last a lifetime. #SaveErasmus","Off to call on a best friend in Frankfurt. We helped each other out big time during Erasmus, and still do. I ended my year earlier than hoped to vote against this shitshow. What an appalling shame. The friendships I made across the EU can be sure to last a lifetime. #SaveErasmus",Female,Asian,Under 18,4) Associate degree,Homosexual,Yes,Prefer not to say,Prefer not to say,4) Somewhat positive,2) Rarely,3) Somewhat,True,True,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"Off to call on a best friend in Frankfurt. We helped each other out big time during Erasmus, and still do. I ended my year earlier than hoped to vote against this shitshow. What an appalling shame. The friendships I made across the EU can be sure to last a lifetime. #SaveErasmus","Off to call on a best friend in Frankfurt. We helped each other out big time during Erasmus, and still do. I ended my year earlier than hoped to vote against this shitshow. What an appalling shame. The friendships I made across the EU can be sure to last a lifetime. #SaveErasmus",Female,Multiracial,4) 45 - 54,"3) College, no degree",Other,No,Independent,Prefer not to say,1) Very negative,3) Occasionally,4) Very,False,True,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"Off to call on a best friend in Frankfurt. We helped each other out big time during Erasmus, and still do. I ended my year earlier than hoped to vote against this shitshow. What an appalling shame. The friendships I made across the EU can be sure to last a lifetime. #SaveErasmus","Off to call on a best friend in Frankfurt. We helped each other out big time during Erasmus, and still do. I ended my year earlier than hoped to vote against this shitshow. What an appalling shame. The friendships I made across the EU can be sure to last a lifetime. #SaveErasmus",Nonbinary,Multiracial,2) 25 - 34,Prefer not to say,Heterosexual,No,Prefer not to say,No,4) Somewhat positive,3) Occasionally,3) Somewhat,True,True,4
