model,instruction_prompt,text_id,text,Gender,Ethnicity,Age,Education,Sexual Orientation,Is Transgender,Political Affiliation,Is Parent,Technology Impact,Toxicity Problem,Religion Important,Seen Toxicity,Has Been Targeted,annotation
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,what can i do #MGMAVOTE #DAY6 #데이식스,what can i do #MGMAVOTE #DAY6 #데이식스,Unknown,Multiracial,Under 18,5) Bachelor's degree,Other,Yes,Prefer not to say,Yes,2) Somewhat negative,1) Never,1) No,True,False,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,what can i do #MGMAVOTE #DAY6 #데이식스,what can i do #MGMAVOTE #DAY6 #데이식스,Male,White,2) 25 - 34,5) Bachelor's degree,Other,Prefer not to say,Conservative,Prefer not to say,5) Very positive,4) Frequently,Prefer not to say,True,False,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,what can i do #MGMAVOTE #DAY6 #데이식스,what can i do #MGMAVOTE #DAY6 #데이식스,Nonbinary,White,2) 25 - 34,"3) College, no degree",Prefer not to say,Prefer not to say,Other,Yes,2) Somewhat negative,4) Frequently,2) Not very,False,False,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,It works a treat. I need to practice,It works a treat. I need to practice,Male,Asian,5) 55 - 64,4) Associate degree,Homosexual,Prefer not to say,Other,No,3) Neutral,4) Frequently,3) Somewhat,True,False,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,It works a treat. I need to practice,It works a treat. I need to practice,Unknown,Unknown,3) 35 - 44,8) Doctoral degree,Prefer not to say,Yes,Independent,Prefer not to say,5) Very positive,4) Frequently,Prefer not to say,True,False,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,It works a treat. I need to practice,It works a treat. I need to practice,Nonbinary,Multiracial,2) 25 - 34,8) Doctoral degree,Bisexual,Prefer not to say,Liberal,Yes,4) Somewhat positive,5) Very Frequently,2) Not very,False,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,It works a treat. I need to practice,It works a treat. I need to practice,Male,Hispanic,4) 45 - 54,5) Bachelor's degree,Homosexual,No,Conservative,No,2) Somewhat negative,2) Rarely,Prefer not to say,False,False,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,It works a treat. I need to practice,It works a treat. I need to practice,Nonbinary,Other,2) 25 - 34,Other,Prefer not to say,Prefer not to say,Conservative,Prefer not to say,3) Neutral,4) Frequently,3) Somewhat,False,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,It works a treat. I need to practice,It works a treat. I need to practice,Unknown,Multiracial,Under 18,"3) College, no degree",Homosexual,No,Independent,No,2) Somewhat negative,2) Rarely,2) Not very,False,False,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,My mom shared hers with all her kids and we aren’t logged into the same Apple ID!,My mom shared hers with all her kids and we aren’t logged into the same Apple ID!,Nonbinary,Asian,4) 45 - 54,7) Professional degree,Homosexual,Prefer not to say,Independent,No,1) Very negative,4) Frequently,2) Not very,True,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,My mom shared hers with all her kids and we aren’t logged into the same Apple ID!,My mom shared hers with all her kids and we aren’t logged into the same Apple ID!,Female,Unknown,4) 45 - 54,4) Associate degree,Prefer not to say,Yes,Liberal,Prefer not to say,1) Very negative,1) Never,2) Not very,False,False,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,My mom shared hers with all her kids and we aren’t logged into the same Apple ID!,My mom shared hers with all her kids and we aren’t logged into the same Apple ID!,Male,Other,4) 45 - 54,7) Professional degree,Heterosexual,Prefer not to say,Conservative,Prefer not to say,2) Somewhat negative,5) Very Frequently,Prefer not to say,False,False,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,My mom shared hers with all her kids and we aren’t logged into the same Apple ID!,My mom shared hers with all her kids and we aren’t logged into the same Apple ID!,Nonbinary,Other,4) 45 - 54,6) Master's degree,Prefer not to say,No,Prefer not to say,Yes,5) Very positive,5) Very Frequently,3) Somewhat,True,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,My mom shared hers with all her kids and we aren’t logged into the same Apple ID!,My mom shared hers with all her kids and we aren’t logged into the same Apple ID!,Male,Black,1) 18 - 24,Other,Heterosexual,Prefer not to say,Conservative,Prefer not to say,1) Very negative,4) Frequently,1) No,False,False,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,My mom shared hers with all her kids and we aren’t logged into the same Apple ID!,My mom shared hers with all her kids and we aren’t logged into the same Apple ID!,Female,Unknown,Prefer not to say,"3) College, no degree",Heterosexual,Yes,Prefer not to say,Prefer not to say,2) Somewhat negative,2) Rarely,Prefer not to say,False,False,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,shitposting has gone so far everyone can relate no matter what,shitposting has gone so far everyone can relate no matter what,Female,Black,2) 25 - 34,2) High School graduate,Homosexual,Prefer not to say,Independent,Prefer not to say,4) Somewhat positive,3) Occasionally,Prefer not to say,True,False,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,shitposting has gone so far everyone can relate no matter what,shitposting has gone so far everyone can relate no matter what,Male,Black,Under 18,Prefer not to say,Prefer not to say,Yes,Conservative,Prefer not to say,3) Neutral,3) Occasionally,Prefer not to say,False,False,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,shitposting has gone so far everyone can relate no matter what,shitposting has gone so far everyone can relate no matter what,Nonbinary,Black,4) 45 - 54,Prefer not to say,Homosexual,Yes,Other,Yes,1) Very negative,5) Very Frequently,Prefer not to say,False,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,shitposting has gone so far everyone can relate no matter what,shitposting has gone so far everyone can relate no matter what,Unknown,Asian,4) 45 - 54,4) Associate degree,Bisexual,Yes,Prefer not to say,Prefer not to say,2) Somewhat negative,3) Occasionally,4) Very,False,False,2
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,shitposting has gone so far everyone can relate no matter what,shitposting has gone so far everyone can relate no matter what,Nonbinary,Other,Under 18,"3) College, no degree",Prefer not to say,No,Prefer not to say,Yes,1) Very negative,4) Frequently,Prefer not to say,True,False,2
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,shitposting has gone so far everyone can relate no matter what,shitposting has gone so far everyone can relate no matter what,Male,White,5) 55 - 64,6) Master's degree,Other,No,Prefer not to say,Prefer not to say,2) Somewhat negative,1) Never,4) Very,True,True,2
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,i spelt it wrong cause i'm a dumbass but we already knew that,i spelt it wrong cause i'm a dumbass but we already knew that,Unknown,Multiracial,Prefer not to say,8) Doctoral degree,Heterosexual,Prefer not to say,Liberal,No,1) Very negative,3) Occasionally,3) Somewhat,True,False,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,i spelt it wrong cause i'm a dumbass but we already knew that,i spelt it wrong cause i'm a dumbass but we already knew that,Unknown,White,3) 35 - 44,6) Master's degree,Bisexual,Yes,Other,No,3) Neutral,3) Occasionally,4) Very,False,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,i spelt it wrong cause i'm a dumbass but we already knew that,i spelt it wrong cause i'm a dumbass but we already knew that,Male,Hispanic,5) 55 - 64,2) High School graduate,Heterosexual,Yes,Other,Yes,2) Somewhat negative,3) Occasionally,3) Somewhat,False,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,i spelt it wrong cause i'm a dumbass but we already knew that,i spelt it wrong cause i'm a dumbass but we already knew that,Unknown,Asian,2) 25 - 34,Other,Homosexual,Prefer not to say,Conservative,Prefer not to say,4) Somewhat positive,3) Occasionally,2) Not very,True,False,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,i spelt it wrong cause i'm a dumbass but we already knew that,i spelt it wrong cause i'm a dumbass but we already knew that,Unknown,Other,2) 25 - 34,5) Bachelor's degree,Heterosexual,No,Liberal,Yes,1) Very negative,5) Very Frequently,4) Very,False,False,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,i spelt it wrong cause i'm a dumbass but we already knew that,i spelt it wrong cause i'm a dumbass but we already knew that,Male,Hispanic,1) 18 - 24,2) High School graduate,Prefer not to say,No,Prefer not to say,Yes,1) Very negative,3) Occasionally,1) No,True,True,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,this lead to me eventually having my eyes wide opened,this lead to me eventually having my eyes wide opened,Female,Multiracial,5) 55 - 64,2) High School graduate,Other,Prefer not to say,Prefer not to say,Prefer not to say,1) Very negative,2) Rarely,1) No,True,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,this lead to me eventually having my eyes wide opened,this lead to me eventually having my eyes wide opened,Unknown,White,Under 18,6) Master's degree,Homosexual,Prefer not to say,Other,No,5) Very positive,3) Occasionally,1) No,True,False,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,this lead to me eventually having my eyes wide opened,this lead to me eventually having my eyes wide opened,Female,Other,4) 45 - 54,6) Master's degree,Prefer not to say,Yes,Prefer not to say,No,1) Very negative,5) Very Frequently,Prefer not to say,True,False,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,this lead to me eventually having my eyes wide opened,this lead to me eventually having my eyes wide opened,Unknown,White,Prefer not to say,"3) College, no degree",Prefer not to say,Yes,Conservative,No,4) Somewhat positive,5) Very Frequently,1) No,True,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,this lead to me eventually having my eyes wide opened,this lead to me eventually having my eyes wide opened,Male,Other,2) 25 - 34,4) Associate degree,Homosexual,No,Liberal,No,4) Somewhat positive,4) Frequently,2) Not very,False,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,this lead to me eventually having my eyes wide opened,this lead to me eventually having my eyes wide opened,Nonbinary,Asian,Prefer not to say,7) Professional degree,Heterosexual,Prefer not to say,Conservative,No,3) Neutral,5) Very Frequently,1) No,True,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Im in love! Actually.. just very aroused :p,Im in love! Actually.. just very aroused :p,Unknown,Black,5) 55 - 64,5) Bachelor's degree,Other,Yes,Prefer not to say,Prefer not to say,3) Neutral,2) Rarely,1) No,True,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Im in love! Actually.. just very aroused :p,Im in love! Actually.. just very aroused :p,Nonbinary,Unknown,4) 45 - 54,8) Doctoral degree,Homosexual,No,Prefer not to say,Yes,1) Very negative,5) Very Frequently,2) Not very,True,True,2
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Im in love! Actually.. just very aroused :p,Im in love! Actually.. just very aroused :p,Female,Hispanic,Under 18,8) Doctoral degree,Heterosexual,Prefer not to say,Liberal,No,3) Neutral,5) Very Frequently,4) Very,False,False,4
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Im in love! Actually.. just very aroused :p,Im in love! Actually.. just very aroused :p,Female,White,5) 55 - 64,1) No high school,Bisexual,Prefer not to say,Other,Yes,2) Somewhat negative,3) Occasionally,2) Not very,False,False,4
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Im in love! Actually.. just very aroused :p,Im in love! Actually.. just very aroused :p,Nonbinary,White,4) 45 - 54,5) Bachelor's degree,Other,Yes,Other,Yes,1) Very negative,2) Rarely,2) Not very,True,True,4
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Im in love! Actually.. just very aroused :p,Im in love! Actually.. just very aroused :p,Nonbinary,Unknown,5) 55 - 64,7) Professional degree,Prefer not to say,Yes,Liberal,Yes,4) Somewhat positive,4) Frequently,Prefer not to say,True,False,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,He thinks i'm an anti white faggot who thinks I cry about TV shows not being chocolate enough,He thinks i'm an anti white faggot who thinks I cry about TV shows not being chocolate enough,Male,White,6) 65 or older,8) Doctoral degree,Heterosexual,Yes,Liberal,Yes,2) Somewhat negative,4) Frequently,1) No,True,True,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,He thinks i'm an anti white faggot who thinks I cry about TV shows not being chocolate enough,He thinks i'm an anti white faggot who thinks I cry about TV shows not being chocolate enough,Female,White,4) 45 - 54,6) Master's degree,Prefer not to say,No,Conservative,Yes,1) Very negative,2) Rarely,Prefer not to say,True,False,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,He thinks i'm an anti white faggot who thinks I cry about TV shows not being chocolate enough,He thinks i'm an anti white faggot who thinks I cry about TV shows not being chocolate enough,Nonbinary,Multiracial,Under 18,1) No high school,Homosexual,Prefer not to say,Other,No,2) Somewhat negative,1) Never,2) Not very,True,True,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,He thinks i'm an anti white faggot who thinks I cry about TV shows not being chocolate enough,He thinks i'm an anti white faggot who thinks I cry about TV shows not being chocolate enough,Female,Black,Prefer not to say,7) Professional degree,Homosexual,Yes,Independent,Yes,4) Somewhat positive,1) Never,3) Somewhat,True,False,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,He thinks i'm an anti white faggot who thinks I cry about TV shows not being chocolate enough,He thinks i'm an anti white faggot who thinks I cry about TV shows not being chocolate enough,Unknown,Other,3) 35 - 44,Other,Homosexual,No,Independent,No,3) Neutral,4) Frequently,4) Very,True,False,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,He thinks i'm an anti white faggot who thinks I cry about TV shows not being chocolate enough,He thinks i'm an anti white faggot who thinks I cry about TV shows not being chocolate enough,Female,Black,5) 55 - 64,4) Associate degree,Heterosexual,No,Other,Yes,5) Very positive,3) Occasionally,Prefer not to say,True,True,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,and Think dinosaur wear can be sexy and comfy? You bet jur-ASS-ic can be.,and Think dinosaur wear can be sexy and comfy? You bet jur-ASS-ic can be.,Female,Unknown,1) 18 - 24,6) Master's degree,Prefer not to say,Yes,Conservative,Prefer not to say,4) Somewhat positive,4) Frequently,Prefer not to say,False,False,4
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,and Think dinosaur wear can be sexy and comfy? You bet jur-ASS-ic can be.,and Think dinosaur wear can be sexy and comfy? You bet jur-ASS-ic can be.,Nonbinary,Asian,Prefer not to say,"3) College, no degree",Bisexual,Yes,Conservative,Yes,5) Very positive,3) Occasionally,3) Somewhat,True,False,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,and Think dinosaur wear can be sexy and comfy? You bet jur-ASS-ic can be.,and Think dinosaur wear can be sexy and comfy? You bet jur-ASS-ic can be.,Unknown,Asian,Under 18,Prefer not to say,Prefer not to say,Yes,Prefer not to say,Yes,3) Neutral,3) Occasionally,2) Not very,False,True,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,and Think dinosaur wear can be sexy and comfy? You bet jur-ASS-ic can be.,and Think dinosaur wear can be sexy and comfy? You bet jur-ASS-ic can be.,Female,Asian,Prefer not to say,Other,Other,No,Prefer not to say,No,1) Very negative,3) Occasionally,4) Very,False,False,2
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,and Think dinosaur wear can be sexy and comfy? You bet jur-ASS-ic can be.,and Think dinosaur wear can be sexy and comfy? You bet jur-ASS-ic can be.,Unknown,White,5) 55 - 64,6) Master's degree,Homosexual,No,Conservative,Prefer not to say,5) Very positive,2) Rarely,Prefer not to say,True,True,1
